Row,Document Number,Receive Date,Form Status,Form Status Date,Complainant Connection,Facility Type,Well Name,Well Number,API State Code,API County Code,API Sequence Number,Facility Name,Facility ID,County Name,Qtr Qtr,Section,Township,Range,Meridian,Operator Number,Operator,Initial Contact Date,Method Received,Routed Agency,Issue Category,Issue Description,Issue Resolution,Issue Resolved Date,Letter Sent,NOAV,NOAV Number,Form 19,Form 19 Number,Form 27,Form 27 Number,id,api_number,api_county,county_name,well_number,well_name,lease_number,is_vertical,is_drifted,is_deviated,is_horizontal,facility_id,location_id,location_name,status_code,status_date,operator_number,operator_name,field_code,field_name,usgs_elevation,longitude,latitude,utm_x,utm_y,section,township,range,qtr_qtr,meridian,dist_n_s,dir_n_s,dist_e_w,dir_e_w,loc_qual,is_denver_basin,is_wattenberg,is_piceance_basin,is_raton_basin,is_san_juan_basin,is_denver_aquifer,is_fracked,has_frac_focus_report,ff_job_start_date,ff_job_end_date,ff_reported_date,ff_job_prior_to_rule_205,ff_days_to_report,completion_data_confidential,scout_card_url,created_at,updated_at,is_other_basin
860,200440605,12/1/2016,APPROVED,12/1/2016,Nearby resident,LOCATION,,,5.0,Nul,Null,Woolley-Sosa-Becky,305447.0,WELD,SWNW,7,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,12/15/2016,Online Tool,CDPHE,ODOR,"Location of concern: Erie Commons
Issue: The crude oil smell in the air","Complainant was contacted and notified of CDPHE APCD inspectors site visit on 12/14/16. Inspector Joe Wright reported: I visited the site and the area today. I did not detect any odors in the area. Using the IR camera I did not detect any emissions leaving the site. Speaking with Crestone the rig is on well 3 of 15. They are operating 24/7 and they are not focusing operations at night. They had applied an ""apple orchard"" scent to the drilling mud to try and mitigate the odor. They have stopped doing this as the scent is alcohol based and they were worried this might be causing additional odor complaints. Crestone stated the drill is following standard practices and nothing out of the ordinary has occurred during the high complaint times.",12/14/2016,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,200440604,12/1/2016,APPROVED,12/1/2016,Nearby resident,LOCATION,,,5.0,Nul,Null,Woolley-Sosa-Becky,305447.0,WELD,SWNW,7,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,12/15/2016,Online Tool,CDPHE,ODOR,"Location of concern: Erie Village subdivision. Two blocks west of countyline road entrance. The fracking site is on the east side of countyline road in Erie, south on hwy 52.

Issue: Strong oily/gas smell. Within 20 minutes of being outside I had a splitting headache and mild nausea.","Complainant was contacted and notified of CDPHE APCD inspectors site visit on 12/14/16. Inspector Joe Wright reported: I visited the site and the area today. I did not detect any odors in the area. Using the IR camera I did not detect any emissions leaving the site. Speaking with Crestone the rig is on well 3 of 15. They are operating 24/7 and they are not focusing operations at night. They had applied an ""apple orchard"" scent to the drilling mud to try and mitigate the odor. They have stopped doing this as the scent is alcohol based and they were worried this might be causing additional odor complaints. Crestone stated the drill is following standard practices and nothing out of the ordinary has occurred during the high complaint times.",12/15/2016,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,200440603,12/1/2016,APPROVED,12/1/2016,Nearby resident,LOCATION,,,5.0,Nul,Null,Woolley-Sosa-Becky,305447.0,WELD,SWNW,7,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,12/15/2016,Online Tool,CDPHE,ODOR,"Location: 1174 Allen Ct. and surrounding areas (maybe a mile as far as I can tell.)

Issue: A smell of oil in the air. Gives me a and my family headaches and nausea.","Complainant was contacted and notified of CDPHE APCD inspectors site visit on 12/14/16. Inspector Joe Wright reported: I visited the site and the area today. I did not detect any odors in the area. Using the IR camera I did not detect any emissions leaving the site. Speaking with Crestone the rig is on well 3 of 15. They are operating 24/7 and they are not focusing operations at night. They had applied an ""apple orchard"" scent to the drilling mud to try and mitigate the odor. They have stopped doing this as the scent is alcohol based and they were worried this might be causing additional odor complaints. Crestone stated the drill is following standard practices and nothing out of the ordinary has occurred during the high complaint times.",12/14/2016,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,200440602,12/1/2016,APPROVED,12/1/2016,Royalty Owner,,,,,,,,,,,,,,,,,12/5/2016,Online Tool,,ROYALTY,"Operator is Terra Exploration I've talked with someone there in the past. Today all I could do was leave a voice message. No one has returned the call.

We have received TIMELY royalty payments from first, Barrett Energy, then Williams Energy, and then WPX for many years. For at least 15 years, if not longer, the revenue was deposited directly into our checking acct on the 25th of the month or the closest Monday following a weekend. Since Terra Energy has taken over, our payments have been sporadic and unreliable. They have told me they will deposit close to the 26th. Today is the 29th and still no payment.",COGCC Hearings officer Jill Dorancy contacted the complainant and explained the payment of proceeds process and provided COGCC Forms 37 and 38.,1/24/2017,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,200440584,11/28/2016,APPROVED,11/28/2016,Nearby resident,WELL,,,5.0,067,08344,MCMAHAN,258261.0,LA PLATA,NWSW,16,34N,9W,M,10000.0,BP AMERICA PRODUCTION COMPANY,11/28/2016,Online Tool,,NOISE,"Location: MCMAHAN 2 BP America Corp. API #: 05-08344 DWR #: 7448-F Lease # N/A CA#: N/A Surface location: NWSW SEC 16-T34N-R9W , 1620'FSL 1280' FWL Lat: 37.18835274 Lon: -107.8352134 Nearest address: 1471 CR 303 case: 100033583622

Issue: ""Constant noise resulting from recent installation of new equipment. This is very bothersome to several in our peaceful rural neighborhood. I am representing our HOA."" Noise is described as compressor/ engine, continuous, and currently occurring. 

Operator Contact: BP America Production Co. I have spoken with Kiki Mosely, Land Negotiator, L48, for BP. 970 247 6822 several times. I have sent emails to her to pass along to appropriate responsible parties requesting a copy of the results of their noise level test. They installed three walls for a noise barrier, but no roof. I was told the results were slightly below the limit and there they would not do anything further to reduce the noise. I have still not received a copy of the noise level report, what day it was done and the results.",Noise surveys run on 11/30 and 12/6/2016. Documents 685200233 and 685200234 for a-scale and c-scale noise components at equipment and residence. No exceedence of allowable levels per Rule 802.b or 802.d were recorded during surveys. Sound data reports are attached to inspection documents,12/15/2016,N,N,,N,,N,,6708344.0,05-067-08344,67.0,La Plata,2,MCMAHAN,,t,f,f,f,258261.0,326580.0,MCMAHON GAS UNIT-M34N9W 16NWSW,PR,2001-02-01,10000.0,BP AMERICA PRODUCTION COMPANY,38300.0,IGNACIO BLANCO,6708.33,-107.83521299999998,37.188353,248330.0,4119530.0,16.0,34N,9W,NWSW,M,1620.0,S,1280.0,W,ACTUAL LatLong,f,f,f,f,t,f,f,f,,,,f,,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06708344&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
865,200440579,11/28/2016,APPROVED,11/28/2016,Nearby resident,LOCATION,,,5.0,123,Null,Woolley-Sosa-Becky,305447.0,WELD,SWNW,7,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,11/28/2016,Online Tool,,NOISE,"lots of loud noises, there is a constant generator noise and rumble coming from the rig, but there are periodic times where the noise is much louder","COGCC personnel traveled to location and spoke with Mr. Samples, Drilling Superintendent for Crestone Peak Resources. Mr. Samples had been previously informed of this complaint. 
The wind was blowing at 15-20 mph at the time of inspection. No odor or noise was observed that exceeded COGCC RULES.",11/28/2016,N,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,200440579,11/28/2016,APPROVED,11/28/2016,Nearby resident,LOCATION,,,5.0,123,Null,Woolley-Sosa-Becky,305447.0,WELD,SWNW,7,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,11/28/2016,Online Tool,,ODOR,Strong crude smell filling our neighborhood - very strong and terrible,"COGCC personnel traveled to location and spoke with Mr. Samples, Drilling Superintendent for Crestone Peak Resources. Mr. Samples had been previously informed of this complaint. 
The wind was blowing at 15-20 mph at the time of inspection. No odor or noise was observed that exceeded COGCC RULES.",11/28/2016,N,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,200440577,11/23/2016,APPROVED,11/23/2016,Nearby resident,,,,,123,,,,WELD,,,,,,,,11/23/2016,Online Tool,,ODOR,"There is a strong odor of gas in our neighborhood,often worse at night. there are 3 wells with collection tanks within a half mile of our subdivision,where trucks are continuously making pickups.

Complainant has also contacted CDPHE","Area resident complained about odor in the area. OGCC inspector was on location on 11/23/16 at 14:00. OGCC inspector detected no odor outside the residence. OGCC inspector inspected the Johnson Trust, Bybee, Grant Elmquist, Grant Salisbury, and Johnson-Niven location in the area. No odors were detected or upset conditions were observed at any of the locations. INSP DOC#674103856",11/23/2016,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,200440566,11/18/2016,APPROVED,11/18/2016,Nearby resident,LOCATION,,,5.0,Nul,Null,Woolley-Sosa-Becky,305447.0,WELD,SWNW,7,1N,68W,6,10633.0,CRESTONE PEAK RESOURCES OPERATING LLC,11/18/2016,Online Tool,,NOISE,"Location of concern: Our home 1212 C. W. Bixler Blvd, Erie Co 80516

Issue: At approximately 11:10 am, shortly after the noise started, the noise and vibration in our house woke my baby from his nap. My young daughter is complaining that her ears hurt. The sound is similar to a vacuum running downstairs and the vibration is similar to a helicopter flying overhead. This level of noise is disturbing our children and that is unacceptable. 

Noise is described as noise you can hear and feel, continuous, occurring currently, and a drone.","Complaint #:	200440566

Field Inspector Assigned: Jason E. Gomez

Complaint Received: 

	Date: 11-18-2016 Time 1000 Hrs

Contacted by Inspector: 

	Date: Time11-18-2016   1330 Hrs

Well Number#: 05-123-38104    Location #:    

Inspection Document #:   672500190

Complainant:    Jennifer Amone	Phone: 303-563-3707

Address:  1212 C.W. Bixler Erie Co 80516 
			

Nature of complaint: Noise

Field Inspector Actions:
On 11-18-2016, I was contacted by Dave Kulman Deputy Director of the COGCC in reference to a complaint at the residence of the complainant Jennifer Amone at 1212 C.W. Bixler St in Erie Colorado.  

The complaint indicated in her complaint she was experiencing a loud noise which woke her children.

 I performed a complete site inspection at locations.  At the time of inspection, the drilling unit Ensign rig 141 had not started drilling operation at the location.  

I contacted the complainant who said after she was woken by the noise she went outside and discovered a large truck parked next to her home which was causing the noise.


At the time of inspection, I no violations of COGCC rules were observed. ",11/18/2016,Y,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,200440558,11/17/2016,APPROVED,11/17/2016,Royalty Owner,WELL,,,5.0,069,06480,ENCORE,441714.0,LARIMER,NWNW,12,5N,68W,6,47120.0,KERR MCGEE OIL & GAS ONSHORE LP,11/17/2016,Email,,ROYALTY,"Miracle Oil and Gas, LLC (Miracle) hereby files an official written complaint with the
Colorado Oil and Gas Conservation Commission (the COGCC) regarding a failure by Kerr-
McGee Oil & Gas Onshore LP (KMG) to provide a timely response to Miracles written
request that KMG explain a large number of deductions for downward adjustments to past
royalty payments.
In a letter to KMG dated August 4, 2016 (attached hereto as Exhibit A, together with the
spreadsheets referenced in Exhibit A also attached hereto as Exhibit B and Exhibit C), whichletter was mailed to KMG via Certified Mail, Miracle requested answers from KMG regarding substantial payment deductions from previously-paid royalties related to 17 oil and gas wells.
The return receipt for the Certified Mail indicates the letter to KMG was signed for by James Felder on behalf of KMG on August 9, 2016. In the said letter, Miracle advised KMG that its letter was pursuant to Section 34-60-118.5(2.5), C.R.S., and that KMG had sixty days to provide a written explanation to Miracle for the deductions described in the Exhibit A letter.
On September 15, 2016, Ken Morrison from Anadarko (KMG) left a phone message for Daniel Jones, counsel for Miracle who sent the Exhibit A letter to KMG, indicating that the letter had made it to his desk and he would be working on a response to the same. Since that time, there has been no further communication from KMG and Miracle has not received any written explanation from KMG for the deductions exceeding $300,000 for which Miracle requested an explanation.
As of the date of this Complaint, now more than 90 days after KMG received Miracles letter requesting an explanation for the substantial deductions, KMG has failed to provide the written explanation for the deductions as required by Section 34-60-118.5(2.5). The deductions referenced in the Exhibit A letter relate to the following seventeen (17) oil and gas wells:
ENCORE 40N-12HZ, API # 05-069-06480;MIRACLE 9-12 NB-CD, API # 05-069-06402;MIRACLE 10-12 NB-CD, API # 05-069-06407;
MIRACLE 11-12 NB-CD, API # 05-069-06406;MIRACLE 12-12 NB-CD, API # 05-069-06409;MIRACLE 13-12 NB-CD, API # 05-069-06418; MIRACLE 14-12 NB-CD, API # 05-069-06411;MIRACLE 15-12 NB-CD, API # 05-069-06410;MIRACLE 16-12 NB-CD, API # 05-069-06401;
MIRACLE 19-12 NB-CD, API # 05-069-06416;MIRACLE 20-12 NB-CD, API # 05-069-06403;MIRACLE 22-12 NB-CD, API # 05-069-06426 ;
MIRACLE 23-12 NB-CD, API # 05-069-06412;MIRACLE 24-12 NB-CD, API # 05-069-06422;MIRACLE 25-12 NB-CD, API # 05-069-06427;
MIRACLE 33N-12HZ NBRR, API # 05-069-06445; AND MIRACLE 13C-12HZ CODL, API # 05-069-06446

Since the date of the Exhibit A letter to KMG, Miracle has noticed additional similar deductions. 
Section 34-60-118.5(2.7), C.R.S., provides: A payer who fails to provide information required or requested in accordance with subsection (2.3) or (2.5) of this section shall be subject to penalties as provided in section 34-60-121. Section 34-60-121(1)(a) and (b) provide t","COGCC Hearing Officer Jill Dorancy contacted the complainant and explained the payment of proceeds process. The complainant and counsel for Anadarko, Greg Nibert, are in communication to resolve the royalty issue.",11/24/2016,Y,N,,N,,N,,6906480.0,05-069-06480,69.0,Larimer,40N-12HZ,ENCORE,,f,f,f,t,441714.0,441710.0,ENCORE 41N-12HZ,PR,2015-11-01,47120.0,KERR MCGEE OIL & GAS ONSHORE LP,90750.0,WATTENBERG,4990.16,-104.963089,40.420189,503131.0,4474400.0,12.0,5N,68W,NWNW,6,551.0,N,280.0,W,PLANNED LatLong,t,t,f,f,f,f,t,t,2015-11-04,2015-11-14,2015-12-18,f,34.0,f,http://cogcc.state.co.us/cogis/FacilityDetail.asp?facid=06906480&type=WELL,2017-02-24 11:00:00,2017-02-24 11:00:00,f
